entry_time,exit_time,side,entry_price,exit_price,reason,net_pnl,funding
1786312080000,1786313520000,1,0.0233616714,0.022945410000000003,opposite_break,-19.800316230798284,0.0
1786313520000,1786316940000,-1,0.022945410000000003,0.022972593599999997,opposite_break,-3.1858922372707306,0.0
1786316940000,1786317420000,1,0.022972593599999997,0.0223595272,opposite_break,-28.66017360791153,0.0
1786317420000,1786327800000,-1,0.0223595272,0.018887776800000002,opposite_break,154.483054391633,1.0583837662184554
1786327800000,1786328760000,1,0.018887776800000002,0.0184073178,opposite_break,-27.41212478749762,0.0
1786328760000,1786331880000,-1,0.0184073178,0.018308660999999997,opposite_break,3.365010691563265,0.0
1786331880000,1786333620000,1,0.018308660999999997,0.018251349,opposite_break,-5.127191442345067,0.0
1786333620000,1786335900000,-1,0.018251349,0.019023804,opposite_break,-44.08726871695885,0.27822738965760835
1786335900000,1786337340000,1,0.019023804,0.017919415400000003,opposite_break,-59.994931581506805,0.0
1786337340000,1786338960000,-1,0.017919415400000003,0.0183676728,opposite_break,-27.040195083596053,0.0
1786338960000,1786339500000,1,0.0183676728,0.0176124768,opposite_break,-43.07438172570233,0.0
1786339500000,1786341480000,-1,0.0176124768,0.017953590000000002,opposite_break,-21.387069580128745,0.0
1786341480000,1786350120000,1,0.017953590000000002,0.026191760600000003,opposite_break,454.7958743181726,-1.6045029545622909
1786350120000,1786352940000,-1,0.026191760600000003,0.028145628,opposite_break,-76.67314997526347,0.0
1786352940000,1786362480000,1,0.028145628,0.0288422304,opposite_break,22.725182809919872,0.0
1786362480000,1786364400000,-1,0.0288422304,0.0311772342,opposite_break,-81.54813811174613,1.4906293963312909
1786364400000,1786367340000,1,0.0311772342,0.0310567874,opposite_break,-5.8594300067836045,0.0
1786367340000,1786373280000,-1,0.0310567874,0.0284586906,opposite_break,81.73998454199423,0.0
1786373280000,1786385820000,1,0.0284586906,0.028719255000000003,opposite_break,6.315754744176569,-0.8309709171932176
1786385820000,1786387920000,-1,0.028719255000000003,0.029194837799999998,opposite_break,-18.57627897381027,0.0
1786387920000,1786389960000,1,0.029194837799999998,0.028809237,opposite_break,-15.194633991081693,0.0
1786389960000,1786398000000,-1,0.028809237,0.0291568302,opposite_break,-13.246453599586806,0.8309503663703416
1786398000000,1786400880000,1,0.0291568302,0.028949209000000004,opposite_break,-9.113721806425902,0.0
1786400880000,1786403820000,-1,0.028949209000000004,0.0290848158,opposite_break,-6.68898500128265,0.0
1786403820000,1786404480000,1,0.0290848158,0.0286422704,opposite_break,-17.20046946970869,0.0
1786404480000,1786406280000,-1,0.0286422704,0.0289287846,opposite_break,-12.013197633941784,0.0
1786406280000,1786409940000,1,0.0289287846,0.028094380000000002,opposite_break,-31.257299386023913,-0.442739530647271
1786409940000,1786414080000,-1,0.028094380000000002,0.027650529,opposite_break,13.814367535428865,0.0
1786414080000,1786416840000,1,0.027650529,0.027429513000000003,opposite_break,-9.985199270509344,0.0
1786416840000,1786419240000,-1,0.027429513000000003,0.0273844758,opposite_break,-0.35643318931678036,0.0
1786419240000,1786425060000,1,0.0273844758,0.028414316000000002,opposite_break,34.984321962591785,-0.5847871674797587
1786425060000,1786430400000,-1,0.028414316000000002,0.026025204,opposite_break,82.16535918021052,0.0
1786430400000,1786433400000,1,0.026025204,0.0254619066,opposite_break,-23.622658658122305,0.0
1786433400000,1786435680000,-1,0.0254619066,0.0258221634,opposite_break,-15.894176886679022,0.2688260048640662
1786435680000,1786437660000,1,0.0258221634,0.025159967000000002,opposite_break,-27.618852818505466,0.0
1786437660000,1786441680000,-1,0.025159967000000002,0.025687136399999998,opposite_break,-22.973659043352317,0.0
1786441680000,1786447860000,1,0.025687136399999998,0.022393520400000002,opposite_break,-130.09222222217016,0.0
1786447860000,1786450980000,-1,0.022393520400000002,0.0217213434,opposite_break,28.183108487489214,0.13650728404453996
1786450980000,1786454520000,1,0.0217213434,0.0213717248,opposite_break,-18.079529473301385,0.0
1786454520000,1786455660000,-1,0.0213717248,0.021759351,opposite_break,-20.155475509398347,0.0
1786455660000,1786457040000,1,0.021759351,0.021160767,opposite_break,-29.48176708027731,0.0
1786457040000,1786459020000,-1,0.021160767,0.021424284000000002,opposite_break,-14.465546121272508,0.0
1786459020000,1786461420000,1,0.021424284000000002,0.0212547482,opposite_break,-9.90534069656667,0.0
1786461420000,1786465140000,-1,0.0212547482,0.020024003999999998,opposite_break,56.008481380174686,0.046141266448877526
1786465140000,1786468740000,1,0.020024003999999998,0.0207538484,opposite_break,34.41202606631533,0.0
1786468740000,1786474620000,-1,0.0207538484,0.0203160624,opposite_break,19.115302451568407,0.0
1786474620000,1786476180000,1,0.0203160624,0.019771045,opposite_break,-28.800094028063242,0.0
